,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE,Obs_35_@TIME_PERIOD,Obs_35_@OBS_VALUE
154,M,HR,TXG_FOB_USD,W00,6,P1M,2021-01,1388.143346,2021-02,1575.662718,2021-03,1937.326481,2021-04,1841.408321,2021-05,1865.055701,2021-06,1961.81024,2021-07,1850.921488,2021-08,1517.406437,2021-09,1917.08411,2021-10,1978.116839,2021-11,2114.055807,2021-12,1929.65421,2022-01,1708.245469,2022-02,1900.183468,2022-03,2174.317285,2022-04,2015.377822,2022-05,2166.478812,2022-06,2291.464907,2022-07,2207.540413,2022-08,1918.990379,2022-09,2482.834864,2022-10,2136.73152,2022-11,2365.802626,2022-12,2097.740718,2023-01,1828.143823,2023-02,1928.197132,2023-03,2587.763204,2023-04,2001.596492,2023-05,2104.30998,2023-06,2106.438396,2023-07,2051.868217,2023-08,1834.543895,2023-09,2029.138284,2023-10,2223.976634,2023-11,2275.995264,2023-12,1960.966183
155,M,TM,TXG_FOB_USD,W00,6,P1M,2021-01,648.440853,2021-02,695.478818,2021-03,640.008121,2021-04,710.750477,2021-05,830.286204,2021-06,773.770903,2021-07,760.732139,2021-08,862.614961,2021-09,843.260591,2021-10,768.668969,2021-11,990.079019,2021-12,922.663237,2022-01,898.493883,2022-02,943.829296,2022-03,877.682522,2022-04,936.820845,2022-05,1096.077173,2022-06,1050.070481,2022-07,1059.330648,2022-08,1301.01752,2022-09,1293.4493,2022-10,1196.9201,2022-11,1460.305714,2022-12,1412.571606,2023-01,1064.311656,2023-02,872.049877,2023-03,1204.738392,2023-04,1445.055564,2023-05,1299.274107,2023-06,1120.537334,2023-07,1275.998115,2023-08,1203.812045,2023-09,1277.07375,2023-10,1114.781247,2023-11,1023.333449,2023-12,980.859883
156,M,GB,TXG_FOB_USD,W00,6,P1M,2021-01,27201.620896,2021-02,33918.294588,2021-03,41607.222947,2021-04,38557.594512,2021-05,39669.538074,2021-06,38418.958427,2021-07,37485.598219,2021-08,32769.330975,2021-09,37157.459208,2021-10,43541.059213,2021-11,43000.266563,2021-12,41578.169791,2022-01,33786.414862,2022-02,39445.099733,2022-03,44756.963639,2022-04,39906.720821,2022-05,42844.048735,2022-06,39983.381881,2022-07,42976.662471,2022-08,46700.101401,2022-09,47348.720907,2022-10,47878.975498,2022-11,49764.244002,2022-12,45805.428578,2023-01,39906.611462,2023-02,40401.929843,2023-03,44721.604542,2023-04,39967.429307,2023-05,41132.125315,2023-06,42238.249816,2023-07,41661.800465,2023-08,37023.740566,2023-09,37557.15459,2023-10,41731.589128,2023-11,42732.617268,2023-12,38451.326762
157,M,TO,TXG_FOB_USD,W00,6,P1M,2021-01,0.439,2021-02,0.903,2021-03,1.5,2021-04,1.102,2021-05,0.541,2021-06,0.87,2021-07,0.766,2021-08,1.592,2021-09,0.766,2021-10,2.37,2021-11,2.507,2021-12,1.025,2022-01,0.119923,2022-02,0.525139,2022-03,0.304875,2022-04,0.282611,2022-05,0.430005,2022-06,0.357791,2022-07,0.348614,2022-08,0.34572,2022-09,0.397593,2022-10,0.428194,2022-11,0.64684,2022-12,0.838694,2023-01,0.303067,2023-02,0.445469,2023-03,0.318141,2023-04,0.206927,2023-05,0.435751,2023-06,0.431112,2023-07,0.313059,2023-08,0.318939,2023-09,0.36579,2023-10,0.373951,2023-11,0.617733,2023-12,0.320152
158,M,UA,TXG_FOB_USD,W00,6,P1M,2021-01,3927.453215,2021-02,4548.093003,2021-03,5231.255171,2021-04,5362.334385,2021-05,5547.339,2021-06,5318.224,2021-07,5583.603735,2021-08,6272.741816,2021-09,4164.452346,2021-10,6253.872113,2021-11,6795.320772,2021-12,6821.777927,2022-01,6020.568873,2022-02,5430.015399,2022-03,2654.090357,2022-04,2673.554498,2022-05,2931.041398,2022-06,3177.236124,2022-07,2928.42325,2022-08,3361.786597,2022-09,4144.451061,2022-10,3805.015088,2022-11,3830.563657,2022-12,3486.454291,2023-01,3131.545281,2023-02,3331.017648,2023-03,3850.124594,2023-04,3036.098972,2023-05,3126.756691,2023-06,2963.897826,2023-07,2390.304104,2023-08,2683.142136,2023-09,2673.156773,2023-10,2691.857065,2023-11,2963.521234,2023-12,3210.522294
159,M,1C_198,TXG_FOB_USD,W00,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,M,OM,TXG_FOB_USD,W00,6,P1M,2021-01,177.263113,2021-02,130.526326,2021-03,147.438359,2021-04,159.423351,2021-05,161.630371,2021-06,170.158234,2021-07,159.268166,2021-08,169.620324,2021-09,158.68215,2021-10,150.486587,2021-11,173.562252,2021-12,241.342004,2022-01,640.512756,2022-02,588.09474,2022-03,727.025096,2022-04,715.438246,2022-05,891.503069,2022-06,798.457954,2022-07,768.314154,2022-08,703.601184,2022-09,755.860268,2022-10,739.205067,2022-11,683.128982,2022-12,737.366638,2023-01,676.076667,2023-02,654.566148,2023-03,509.105913,2023-04,420.534499,2023-05,519.004351,2023-06,428.290419,2023-07,419.455843,2023-08,602.493693,2023-09,507.896428,2023-10,453.341615,2023-11,585.87032,2023-12,453.134978
161,M,MU,TXG_FOB_USD,W00,6,P1M,2021-01,168.588759,2021-02,199.796698,2021-03,176.220278,2021-04,144.993069,2021-05,117.015957,2021-06,141.522477,2021-07,145.440043,2021-08,151.817158,2021-09,136.471586,2021-10,132.672187,2021-11,169.189664,2021-12,131.406322,2022-01,108.90614,2022-02,97.558605,2022-03,149.980736,2022-04,136.843029,2022-05,132.304437,2022-06,142.904108,2022-07,139.957278,2022-08,139.638545,2022-09,151.205722,2022-10,144.304754,2022-11,144.322277,2022-12,158.645952,2023-01,120.460149,2023-02,138.208579,2023-03,144.842691,2023-04,120.143676,2023-05,144.295872,2023-06,135.81055,2023-07,134.303237,2023-08,151.31033,2023-09,141.72529,2023-10,139.19897,2023-11,112.419061,2023-12,146.556133
162,M,CA,TXG_FOB_USD,W00,6,P1M,2021-01,36900.661318,2021-02,35705.406276,2021-03,42769.490268,2021-04,38881.043257,2021-05,40821.112496,2021-06,45143.981523,2021-07,40933.32006,2021-08,42783.348766,2021-09,41458.991717,2021-10,43707.437181,2021-11,46723.788082,2021-12,45911.895129,2022-01,43448.194446,2022-02,42583.878851,2022-03,53902.663751,2022-04,50506.409943,2022-05,55046.478147,2022-06,56146.944405,2022-07,51066.733039,2022-08,51942.476569,2022-09,49640.469176,2022-10,48613.773026,2022-11,47912.58084,2022-12,46147.110037,2023-01,48679.433549,2023-02,43678.129424,2023-03,50278.259238,2023-04,45862.20532,2023-05,48868.356616,2023-06,46636.26954,2023-07,44449.586323,2023-08,48066.042988,2023-09,47431.223529,2023-10,49322.656758,2023-11,48422.77116,2023-12,46249.484613
163,M,NE,TXG_FOB_USD,W00,6,P1M,2021-01,22.496101,2021-02,47.266718,2021-03,44.466342,2021-04,158.429586,2021-05,62.917239,2021-06,159.76649,2021-07,22.273419,2021-08,30.710651,2021-09,32.15911,2021-10,67.764052,2021-11,62.655241,2021-12,26.475425,2022-01,45.928655,2022-02,43.605876,2022-03,81.936374,2022-04,49.453208,2022-05,48.121465,2022-06,38.231517,2022-07,20.056947,2022-08,9.727487,2022-09,27.203103,2022-10,20.165476,2022-11,35.525168,2022-12,8.379409,2023-01,13.632234,2023-02,20.66794,2023-03,43.092018,2023-04,107.193458,2023-05,38.293069,2023-06,39.595167,2023-07,29.763532,2023-08,12.198265,2023-09,42.540062,2023-10,29.378204,2023-11,35.759371,2023-12,112.634671
164,M,HN,TXG_FOB_USD,W00,6,P1M,2021-01,358.49751,2021-02,406.190875,2021-03,473.240921,2021-04,457.203952,2021-05,480.645222,2021-06,473.444469,2021-07,475.823273,2021-08,426.891741,2021-09,421.402373,2021-10,380.867716,2021-11,389.843238,2021-12,457.087252,2022-01,481.149716,2022-02,488.16637,2022-03,662.345617,2022-04,556.920394,2022-05,596.81734,2022-06,648.87553,2022-07,509.245835,2022-08,507.149116,2022-09,464.023666,2022-10,397.874145,2022-11,425.30679,2022-12,371.625136,2023-01,458.723669,2023-02,514.845171,2023-03,558.326223,2023-04,512.257028,2023-05,624.265244,2023-06,606.910438,2023-07,514.681199,2023-08,563.627973,2023-09,480.630173,2023-10,460.464277,2023-11,431.544965,2023-12,397.878153
165,M,DJ,TXG_FOB_USD,W00,6,P1M,2021-01,27.416734,2021-02,23.87621,2021-03,24.371087,2021-04,21.909046,2021-05,25.853059,2021-06,49.053588,2021-07,32.609778,2021-08,25.051616,2021-09,36.272362,2021-10,21.762354,2021-11,22.053554,2021-12,18.047256,2022-01,31.410017,2022-02,25.180654,2022-03,22.870163,2022-04,28.257352,2022-05,39.421169,2022-06,22.967615,2022-07,26.408414,2022-08,23.132676,2022-09,33.450508,2022-10,35.66556,2022-11,51.104166,2022-12,44.517342,2023-01,27.041389,2023-02,24.711465,2023-03,39.071161,2023-04,20.307811,2023-05,122.849835,2023-06,34.47303,2023-07,29.282606,2023-08,38.503104,2023-09,26.136168,2023-10,52.398496,2023-11,28.62933,2023-12,25.064267
166,M,KE,TXG_FOB_USD,W00,6,P1M,2021-01,561.862222,2021-02,551.501933,2021-03,668.896016,2021-04,722.874233,2021-05,709.249558,2021-06,578.034254,2021-07,634.092234,2021-08,616.111553,2021-09,574.352419,2021-10,588.387728,2021-11,598.350046,2021-12,525.712963,2022-01,548.624308,2022-02,592.14486,2022-03,525.949102,2022-04,609.012189,2022-05,685.981583,2022-06,637.39839,2022-07,545.961011,2022-08,733.766904,2022-09,604.344126,2022-10,619.223001,2022-11,592.618168,2022-12,575.137764,2023-01,601.947551,2023-02,542.208267,2023-03,624.748584,2023-04,592.100765,2023-05,672.723094,2023-06,1065.698787,2023-07,583.417827,2023-08,584.021278,2023-09,645.538208,2023-10,596.631683,2023-11,486.924153,2023-12,435.742651
167,M,YE,TXG_FOB_USD,W00,6,P1M,2021-01,2.440731,2021-02,3.439003,2021-03,3.368326,2021-04,4.419269,2021-05,5.722104,2021-06,4.694599,2021-07,9.056321,2021-08,4.854703,2021-09,9.462008,2021-10,7.006657,2021-11,2.643803,2021-12,9.516086,2022-01,5.304685,2022-02,7.374819,2022-03,9.127748,2022-04,12.358086,2022-05,7.739278,2022-06,11.434171,2022-07,3.719888,2022-08,8.523289,2022-09,3.699413,2022-10,3.481002,2022-11,3.075058,2022-12,5.824738,2023-01,0.99908,2023-02,3.19393,2023-03,2.567633,2023-04,3.557956,2023-05,3.872528,2023-06,2.109595,2023-07,3.506438,2023-08,3.440833,2023-09,2.862701,2023-10,1.913681,2023-11,2.981389,2023-12,2.403604
168,M,BR,TXG_FOB_USD,W00,6,P1M,2021-01,14943.309366,2021-02,16355.968775,2021-03,24308.181252,2021-04,26082.69962,2021-05,26948.280926,2021-06,28316.438793,2021-07,25587.421554,2021-08,27294.214667,2021-09,24271.932032,2021-10,22602.637234,2021-11,20501.76621,2021-12,24432.406778,2022-01,19780.390403,2022-02,23513.664731,2022-03,29409.587271,2022-04,28963.029041,2022-05,29648.65329,2022-06,32743.972401,2022-07,29845.679696,2022-08,30781.272695,2022-09,28626.954294,2022-10,26868.169983,2022-11,27636.417588,2022-12,26645.287802,2023-01,22796.014477,2023-02,20241.628657,2023-03,32822.911866,2023-04,27100.30241,2023-05,32666.140787,2023-06,29600.309149,2023-07,28300.07373,2023-08,31101.089774,2023-09,28713.085056,2023-10,29681.867318,2023-11,27886.116219,2023-12,28786.226565
169,M,EG,TXG_FOB_USD,W00,6,P1M,2021-01,2536.387813,2021-02,2717.261991,2021-03,3430.2893,2021-04,2915.646563,2021-05,3137.973185,2021-06,3644.161464,2021-07,2958.71613,2021-08,3279.103231,2021-09,3469.309589,2021-10,3776.281919,2021-11,4495.170554,2021-12,4336.362242,2022-01,4006.215507,2022-02,4148.164665,2022-03,5439.342511,2022-04,4778.712179,2022-05,4029.12385,2022-06,3731.842095,2022-07,3135.682076,2022-08,3341.385115,2022-09,4142.539407,2022-10,3686.988897,2022-11,3783.305229,2022-12,4175.505693,2023-01,3836.144516,2023-02,3473.519269,2023-03,3748.121935,2023-04,3032.436045,2023-05,3405.970097,2023-06,2977.059719,2023-07,3137.44381,2023-08,3366.444218,2023-09,2951.097369,2023-10,3236.628411,2023-11,3217.40784,2023-12,2900.18347
170,M,VE,TXG_FOB_USD,W00,6,P1M,2021-01,188.118679,2021-02,200.065689,2021-03,301.090479,2021-04,193.853256,2021-05,168.903032,2021-06,213.445618,2021-07,265.873863,2021-08,244.929269,2021-09,208.919355,2021-10,220.766404,2021-11,280.771606,2021-12,265.569511,2022-01,244.653893,2022-02,227.403733,2022-03,294.595571,2022-04,262.667594,2022-05,345.664737,2022-06,284.068638,2022-07,635.808995,2022-08,446.506371,2022-09,316.582108,2022-10,242.962965,2022-11,420.693428,2022-12,315.874823,2023-01,345.78161,2023-02,370.151277,2023-03,604.409007,2023-04,586.60295,2023-05,648.399596,2023-06,504.340753,2023-07,653.772956,2023-08,619.935214,2023-09,635.026315,2023-10,688.3912,2023-11,658.845878,2023-12,650.642404
171,M,MA,TXG_FOB_USD,W00,6,P1M,2021-01,2803.088439,2021-02,2681.151458,2021-03,3177.620009,2021-04,2911.216442,2021-05,2459.72226,2021-06,3044.463138,2021-07,2526.667562,2021-08,2966.273931,2021-09,3271.186049,2021-10,3106.69803,2021-11,3630.806794,2021-12,3951.9565,2022-01,3260.042613,2022-02,3438.966906,2022-03,3889.484302,2022-04,3867.182825,2022-05,3788.267923,2022-06,3862.80963,2022-07,3018.072379,2022-08,3024.399283,2022-09,3797.933654,2022-10,3492.705777,2022-11,3227.200655,2022-12,3331.979184,2023-01,3231.39267,2023-02,3547.148757,2023-03,3958.103806,2023-04,3463.291665,2023-05,3802.882945,2023-06,3589.656465,2023-07,2961.613309,2023-08,2895.531202,2023-09,3255.252172,2023-10,3509.285862,2023-11,3854.792253,2023-12,3761.30531
172,M,AZ,TXG_FOB_USD,W00,6,P1M,2021-01,1623.9742,2021-02,1163.9768,2021-03,1349.9015,2021-04,2226.3276,2021-05,1062.9061,2021-06,1383.8916,2021-07,2582.4497,2021-08,1541.7655,2021-09,1694.862,2021-10,2219.0886,2021-11,2951.6566,2021-12,2407.2041,2022-01,3086.6641,2022-02,2895.9831,2022-03,2011.3014,2022-04,3839.3811,2022-05,3591.668,2022-06,3063.448,2022-07,4093.3907,2022-08,3702.315,2022-09,3316.8034,2022-10,5162.0923,2022-11,1628.9764,2022-12,1754.4107,2023-01,1876.7614,2023-02,2643.4464,2023-03,3221.2671,2023-04,4843.8659,2023-05,3529.1743,2023-06,1853.763,2023-07,2808.6073,2023-08,3577.5762,2023-09,2134.5932,2023-10,2856.7287,2023-11,2167.6096,2023-12,2385.4809
173,M,RO,TXG_FOB_USD,W00,6,P1M,2021-01,6518.610735,2021-02,6933.9974,2021-03,7687.262703,2021-04,7373.31956,2021-05,7147.918507,2021-06,7437.508672,2021-07,7445.014028,2021-08,6607.780317,2021-09,7397.604637,2021-10,7517.811906,2021-11,8013.263912,2021-12,7295.121305,2022-01,7645.451199,2022-02,7984.277156,2022-03,9064.205527,2022-04,7449.714457,2022-05,8455.429552,2022-06,8307.035445,2022-07,8038.255485,2022-08,7735.779762,2022-09,8481.764287,2022-10,7833.179719,2022-11,8582.928146,2022-12,7105.397417,2023-01,7719.005733,2023-02,8449.359442,2023-03,9370.50291,2023-04,7916.339378,2023-05,9381.362242,2023-06,8395.534124,2023-07,8478.213623,2023-08,7725.129593,2023-09,8668.037847,2023-10,8881.581089,2023-11,8922.766205,2023-12,6698.692146
174,M,NI,TXG_FOB_USD,W00,6,P1M,2021-01,255.282378,2021-02,290.273706,2021-03,350.97312,2021-04,302.678114,2021-05,311.336177,2021-06,316.525739,2021-07,312.699952,2021-08,276.942592,2021-09,255.176947,2021-10,266.494261,2021-11,277.885814,2021-12,296.849168,2022-01,326.79409,2022-02,318.597944,2022-03,391.937179,2022-04,359.228034,2022-05,396.131671,2022-06,365.432413,2022-07,332.906548,2022-08,318.321228,2022-09,264.34292,2022-10,276.54673,2022-11,245.266354,2022-12,282.935167,2023-01,361.591486,2023-02,345.30981,2023-03,424.527627,2023-04,354.4679,2023-05,389.715359,2023-06,340.564809,2023-07,328.637994,2023-08,326.629945,2023-09,280.021507,2023-10,298.091312,2023-11,303.765576,2023-12,289.983046
175,M,XS25,TXG_FOB_USD,W00,6,P1M,2021-01,392054.383659,2021-02,324864.40974,2021-03,390303.521491,2021-04,400921.534416,2021-05,400164.700238,2021-06,426019.614605,2021-07,427247.772449,2021-08,438917.951509,2021-09,455272.857573,2021-10,454812.847574,2021-11,480840.365297,2021-12,509277.205597,2022-01,485766.55145,2022-02,366448.887732,2022-03,463743.119888,2022-04,448379.074723,2022-05,473552.675712,2022-06,519431.319816,2022-07,503637.436428,2022-08,494363.279706,2022-09,492365.48384,2022-10,457581.033137,2022-11,457471.407003,2022-12,470416.778125,2023-01,443894.286358,2023-02,365330.233953,2023-03,488322.205053,2023-04,439929.580816,2023-05,436342.709344,2023-06,440638.318556,2023-07,434820.070035,2023-08,445956.305962,2023-09,458163.067591,2023-10,431794.194058,2023-11,447553.912582,2023-12,450613.770356
176,M,TR,TXG_FOB_USD,W00,6,P1M,2021-01,15003.935219,2021-02,15952.528858,2021-03,18955.706115,2021-04,18756.865083,2021-05,16468.343399,2021-06,19740.427009,2021-07,16357.698212,2021-08,18860.976378,2021-09,20715.563079,2021-10,20713.984277,2021-11,21455.111986,2021-12,22233.318423,2022-01,17553.745067,2022-02,19904.33112,2022-03,22609.642478,2022-04,23330.991125,2022-05,18931.811633,2022-06,23359.482376,2022-07,18536.547531,2022-08,21275.849662,2022-09,22596.774302,2022-10,21300.785132,2022-11,21871.038612,2022-12,22898.748625,2023-01,19311.521867,2023-02,18559.236596,2023-03,23547.989639,2023-04,19246.559682,2023-05,21620.494263,2023-06,20821.692145,2023-07,19772.459899,2023-08,21549.643028,2023-09,22402.661834,2023-10,22784.411891,2023-11,22959.73471,2023-12,22961.787902
177,M,VN,TXG_FOB_USD,W00,6,P1M,2021-01,28052.414066,2021-02,19836.860134,2021-03,29156.157986,2021-04,26113.043498,2021-05,25699.82516,2021-06,26743.313851,2021-07,27404.357107,2021-08,26946.390535,2021-09,26717.635399,2021-10,28444.931215,2021-11,31318.996972,2021-12,33998.071029,2022-01,30497.008579,2022-02,23050.865621,2022-03,34071.95548,2022-04,32788.615966,2022-05,30451.402436,2022-06,32333.202397,2022-07,30230.559604,2022-08,34279.797605,2022-09,29463.286733,2022-10,30056.96858,2022-11,28492.244158,2022-12,28546.511232,2023-01,23190.939336,2023-02,25493.941981,2023-03,29069.836065,2023-04,27306.47279,2023-05,27504.825173,2023-06,28913.305354,2023-07,31669.593864,2023-08,32194.424764,2023-09,32406.600378,2023-10,33946.947544,2023-11,32505.686092,2023-12,30196.211606
178,M,SV,TXG_FOB_USD,W00,6,P1M,2021-01,515.558115,2021-02,504.924022,2021-03,558.253359,2021-04,512.478622,2021-05,532.519641,2021-06,539.002019,2021-07,582.268936,2021-08,498.740777,2021-09,550.437314,2021-10,552.225195,2021-11,538.149035,2021-12,510.331884,2022-01,578.892706,2022-02,576.591544,2022-03,720.246567,2022-04,566.839052,2022-05,638.507863,2022-06,625.884272,2022-07,678.400614,2022-08,575.995469,2022-09,584.620867,2022-10,560.656022,2022-11,530.571561,2022-12,477.895246,2023-01,522.568884,2023-02,582.917374,2023-03,683.740612,2023-04,471.524142,2023-05,589.654358,2023-06,588.904851,2023-07,568.711207,2023-08,539.600992,2023-09,502.442352,2023-10,495.804797,2023-11,503.152223,2023-12,426.460639
179,M,JM,TXG_FOB_USD,W00,6,P1M,2021-01,135.173689,2021-02,184.346555,2021-03,194.700305,2021-04,150.686952,2021-05,209.614246,2021-06,293.603972,2021-07,216.576604,2021-08,229.197307,2021-09,137.329868,2021-10,153.045785,2021-11,171.06073,2021-12,164.469149,2022-01,175.102967,2022-02,198.110042,2022-03,221.05227,2022-04,190.389013,2022-05,249.174323,2022-06,235.84641,2022-07,371.057124,2022-08,278.934413,2022-09,232.971944,2022-10,326.789418,2022-11,306.538603,2022-12,273.387308,2023-01,233.787397,2023-02,375.741538,2023-03,258.977341,2023-04,256.015854,2023-05,249.125565,2023-06,349.042527,2023-07,332.994902,2023-08,334.362853,2023-09,286.409387,2023-10,328.347512,2023-11,337.342142,2023-12,262.314965
180,M,TZ,TXG_FOB_USD,W00,6,P1M,2021-01,542.364729,2021-02,559.853099,2021-03,535.899911,2021-04,533.170522,2021-05,554.746298,2021-06,425.176039,2021-07,413.440621,2021-08,439.209086,2021-09,454.376608,2021-10,775.797248,2021-11,559.108263,2021-12,637.478505,2022-01,614.282977,2022-02,545.550975,2022-03,794.51169,2022-04,502.921003,2022-05,608.803581,2022-06,525.218289,2022-07,423.724746,2022-08,538.20345,2022-09,495.75691,2022-10,598.78671,2022-11,458.775262,2022-12,793.962138,2023-01,622.098359,2023-02,1156.212161,2023-03,836.294688,2023-04,718.98458,2023-05,645.05689,2023-06,674.609135,2023-07,637.93679,2023-08,686.868583,2023-09,520.578994,2023-10,520.438018,2023-11,639.273296,2023-12,551.345361
181,M,ML,TXG_FOB_USD,W00,6,P1M,2021-01,408.471368,2021-02,368.663315,2021-03,441.312476,2021-04,413.266458,2021-05,403.482945,2021-06,405.605503,2021-07,364.775485,2021-08,458.139023,2021-09,378.100724,2021-10,370.332465,2021-11,463.531591,2021-12,431.744051,2022-01,350.900792,2022-02,352.190494,2022-03,418.15339,2022-04,294.819167,2022-05,382.517223,2022-06,391.591198,2022-07,363.667174,2022-08,362.9835,2022-09,385.629986,2022-10,402.801577,2022-11,495.923104,2022-12,453.256796,2023-01,430.53672,2023-02,400.035683,2023-03,507.630252,2023-04,395.11794,2023-05,374.431825,2023-06,434.701293,2023-07,394.999418,2023-08,387.746208,2023-09,290.609186,2023-10,203.381285,2023-11,225.983762,2023-12,433.411552
182,M,BN,TXG_FOB_USD,W00,6,P1M,2021-01,490.081206,2021-02,714.798716,2021-03,865.458173,2021-04,853.429168,2021-05,843.949866,2021-06,990.77535,2021-07,1057.967323,2021-08,1079.929728,2021-09,1006.105792,2021-10,1034.253183,2021-11,979.38312,2021-12,1096.375751,2022-01,996.468634,2022-02,1072.217571,2022-03,1225.802934,2022-04,1279.577229,2022-05,1352.82888,2022-06,5386.402127,2022-07,1390.347764,2022-08,1256.036763,2022-09,1139.820909,2022-10,925.527191,2022-11,1271.780287,2022-12,1156.220331,2023-01,1196.181778,2023-02,976.362861,2023-03,748.565611,2023-04,571.87249,2023-05,805.654989,2023-06,668.022593,2023-07,882.791718,2023-08,1011.502618,2023-09,1075.699447,2023-10,1157.452588,2023-11,1000.022834,2023-12,961.418026
183,M,MK,TXG_FOB_USD,W00,6,P1M,2021-01,641.904548,2021-02,668.291162,2021-03,713.819127,2021-04,747.027231,2021-05,679.425749,2021-06,712.146809,2021-07,694.252123,2021-08,666.627739,2021-09,665.449097,2021-10,683.547581,2021-11,702.151975,2021-12,670.272776,2022-01,618.117715,2022-02,760.32779,2022-03,796.467412,2022-04,739.908825,2022-05,775.919951,2022-06,785.555911,2022-07,682.427216,2022-08,637.679575,2022-09,754.131905,2022-10,759.738899,2022-11,731.189094,2022-12,687.891944,2023-01,671.344241,2023-02,770.96262,2023-03,839.851728,2023-04,724.092951,2023-05,837.39019,2023-06,751.98831,2023-07,768.878359,2023-08,605.29613,2023-09,788.845377,2023-10,745.051875,2023-11,775.240057,2023-12,700.925637
184,M,SC,TXG_FOB_USD,W00,6,P1M,2021-01,48.771195,2021-02,48.319265,2021-03,44.411137,2021-04,60.885534,2021-05,91.67029,2021-06,60.657257,2021-07,55.409658,2021-08,48.299382,2021-09,51.488364,2021-10,33.769993,2021-11,42.393616,2021-12,42.085036,2022-01,44.918501,2022-02,37.798953,2022-03,44.523355,2022-04,38.772398,2022-05,57.493521,2022-06,58.774247,2022-07,53.898315,2022-08,60.145203,2022-09,44.227212,2022-10,59.792192,2022-11,56.268095,2022-12,50.228378,2023-01,67.867747,2023-02,44.460417,2023-03,43.319813,2023-04,48.748583,2023-05,46.546963,2023-06,61.022587,2023-07,58.645587,2023-08,50.085622,2023-09,51.477879,2023-10,54.140465,2023-11,45.789193,2023-12,48.641435
185,M,1C_903,TXG_FOB_USD,W00,6,P1M,2021-01,97335.476438,2021-02,105817.370807,2021-03,122520.792274,2021-04,119913.014385,2021-05,114511.132758,2021-06,128666.609513,2021-07,122846.94249,2021-08,122020.402302,2021-09,131280.005866,2021-10,134823.122187,2021-11,141764.322067,2021-12,144813.401297,2022-01,130209.295738,2022-02,138698.348731,2022-03,147179.616824,2022-04,134909.913434,2022-05,135864.728844,2022-06,145242.054738,2022-07,125880.536661,2022-08,132204.421616,2022-09,138055.473491,2022-10,131052.586484,2022-11,138192.199933,2022-12,138942.896642,2023-01,119682.282297,2023-02,116566.021635,2023-03,140324.403652,2023-04,116056.104167,2023-05,129599.01174,2023-06,125279.316444,2023-07,115716.939041,2023-08,120677.308518,2023-09,129490.598118,2023-10,126850.075535,2023-11,127069.306652,2023-12,118427.845104
